created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 22:24:12 +0000 2023;1725278621563072849;"@hsetiyawan1979 @gibran_tweet freak amat";0;0;0;0;en;1515533906929324033;1723565892246860035;dimsumlopers;https://twitter.com/dimsumlopers/status/1725278621563072849
Thu Nov 16 22:24:01 +0000 2023;1725278577829253451;"@gibran_tweet Punten https://t.co/hzJIoFuFff";0;0;0;0;es;3010901030;1725024318739120371;lembolah;https://twitter.com/lembolah/status/1725278577829253451
Thu Nov 16 22:23:44 +0000 2023;1725278503849861465;"@Maruahalsiahaa2 @gibran_tweet Gitu amat di sebut ruku' BKN yg ada bikin bungkuk,pemimpin yg baik itu hrs berkaca dn bertanya SDH mampukah saya?";0;1;0;0;in;1547402423173464065;1724984331016568860;KunkunTarkun;https://twitter.com/KunkunTarkun/status/1725278503849861465
Thu Nov 16 22:23:43 +0000 2023;1725278500301455520;"@Thegirlnero_ your attention is needed here";0;1;0;0;en;851794152539000832;1725278500301455520;walrusofdeath;https://twitter.com/walrusofdeath/status/1725278500301455520
Thu Nov 16 22:23:24 +0000 2023;1725278421167534375;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Mereka satu level ternyata👍👍 https://t.co/UV3hfqJenQ";0;0;0;2;in;811842890200551425;1725234587352383528;dov_Now;https://twitter.com/dov_Now/status/1725278421167534375
Thu Nov 16 22:23:23 +0000 2023;1725278417279414667;"@Prihati_utami @gibran_tweet dibalik rangkaian kata berbalut bertanya, ada rasa khawatir calon pilihannya kalah dalam jumlah suara terkait ada pencalonannya yg dinilai cacat hukum, tapi mahfud berstatement posisi pencalonannya clear dan sah menurut hukum jika dirasa tidak etis ya solusinya tidak usah dipilih";0;0;0;0;in;3776375052;1725010094541410545;ifardhani;https://twitter.com/ifardhani/status/1725278417279414667
Thu Nov 16 22:23:05 +0000 2023;1725278342130122830;"@ajengcute16__ @prabowo @gibran_tweet Pemimpin semua kalangan https://t.co/s2TpVLilte";0;0;0;1;in;1604837011294388225;1725049271937061082;Aniesprsdn2024;https://twitter.com/Aniesprsdn2024/status/1725278342130122830
Thu Nov 16 22:22:59 +0000 2023;1725278317857677577;"@Prihati_utami @gibran_tweet Saya dukung yang baik aja, jadi ga jadi ah Dukung pak Prabowo nya....soalnya cawapres nya nabrak konstitusi";0;0;0;0;in;1616842201459494913;1725010094541410545;Muhamma90519559;https://twitter.com/Muhamma90519559/status/1725278317857677577
Thu Nov 16 22:22:42 +0000 2023;1725278246462242848;"@Inos_Cebong @dtono88 @gibran_tweet Menghina ndak boleh, tapi berhianat, berbohong, lain diucap lain perbuatan juga ga boleh. Semua sebab akibat. Alam tahu siapa yg hrs dihukum, siapa yg berdosa";0;2;0;0;in;807564883604566016;1725024318739120371;ditimulyani;https://twitter.com/ditimulyani/status/1725278246462242848
Thu Nov 16 22:22:36 +0000 2023;1725278220059111447;"@gibran_tweet mas gibran @VeraCru20633017 tolong jangan sampai lepas, dia menghina ibu iriana . aku mbacanya sakit hati, boleh nggak suka tp ndak usah menghina.";0;0;0;0;in;1691486156087840769;1725039901224391025;Miamiuu157950;https://twitter.com/Miamiuu157950/status/1725278220059111447
Thu Nov 16 22:22:30 +0000 2023;1725278197179199729;"@FilipoOcadiz Muchos están en tu situación  Ahhh pero como se burlaban y corrian a Gibran";0;0;0;0;es;577649896;1725208011159810257;8VenadoGO;https://twitter.com/8VenadoGO/status/1725278197179199729
Thu Nov 16 22:22:26 +0000 2023;1725278176342114383;"@okkymadasari toh itu juga bukan kerjaan gibran";0;0;0;0;in;1450579315624529921;1725025557245743444;apibesarkonoha;https://twitter.com/apibesarkonoha/status/1725278176342114383
Thu Nov 16 22:22:24 +0000 2023;1725278172046864807;"@TeddGus @prabowo @gibran_tweet Kamu";0;0;0;0;in;1658305897633030144;1724993777696444604;GarutDedy;https://twitter.com/GarutDedy/status/1725278172046864807
Thu Nov 16 22:22:15 +0000 2023;1725278134126207215;"@dani_banani Qué acomplejados.";0;1;0;0;es;355995218;1725262930160095702;Bengibran;https://twitter.com/Bengibran/status/1725278134126207215
Thu Nov 16 22:21:53 +0000 2023;1725278039167111273;"@ajengcute16__ @prabowo @gibran_tweet Udah jatuh ketiban tangga keluar dari Koalisi perubahan";0;0;0;0;in;1604837011294388225;1725049271937061082;Aniesprsdn2024;https://twitter.com/Aniesprsdn2024/status/1725278039167111273
Thu Nov 16 22:21:52 +0000 2023;1725278036562493843;"@Prihati_utami @gibran_tweet Pertanyaan ini juga yang ada dikepala sya. Kok ngebet banget ada apa?";0;2;0;0;in;1504943813894189056;1725010094541410545;afa_cantip;https://twitter.com/afa_cantip/status/1725278036562493843
Thu Nov 16 22:21:50 +0000 2023;1725278028140253578;"@Jayijayyy @Naija_PR You wey don post am sef, you don benefit before? 😂😂";0;0;0;0;en;851794152539000832;1725242254686573034;walrusofdeath;https://twitter.com/walrusofdeath/status/1725278028140253578
Thu Nov 16 22:21:22 +0000 2023;1725277909391126919;"@Prihati_utami @gibran_tweet Gimana perasaan masnya ya setelah keputusan MK kemarin masih tetap melenggang dan mendapatkan nomor urut";0;0;0;0;in;1620519809858297857;1725010094541410545;MakennaHansen15;https://twitter.com/MakennaHansen15/status/1725277909391126919
Thu Nov 16 22:21:13 +0000 2023;1725277872384852151;"@Prihati_utami @gibran_tweet malu alh yah ngusung  cawapres yyg nabrak sgla mcam bntuk aturan";0;0;0;0;in;1705061581334478848;1725010094541410545;Gudara88;https://twitter.com/Gudara88/status/1725277872384852151
Thu Nov 16 22:21:08 +0000 2023;1725277851371315344;"@hsetiyawan1979 @gibran_tweet Aduh minimal tuh beranda mu ga fto tu orang kan jadi tau kalo bayaran";0;0;0;0;in;1684520255996203009;1723565892246860035;pelihat_;https://twitter.com/pelihat_/status/1725277851371315344
Thu Nov 16 22:20:59 +0000 2023;1725277812104347984;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Jubirnya malah lebih pintar dan mumpuni daripada cawapres nya, sayang bukan anak presiden yg menggunakan kekuasaannya untuk memenangkannya.";0;0;0;0;in;1134301327972978690;1725234587352383528;lucihappy11;https://twitter.com/lucihappy11/status/1725277812104347984
Thu Nov 16 22:20:43 +0000 2023;1725277746845127069;"@Prihati_utami @gibran_tweet Prabowo sandi saja keok, ini gibran pula yang digandeng. Yang milih pasti gendeng.";0;0;0;0;in;1637215151387709440;1725010094541410545;flowerglass0;https://twitter.com/flowerglass0/status/1725277746845127069
Thu Nov 16 22:20:33 +0000 2023;1725277702758826295;"@mochamadarip Manuver gibran dan kaesang itu karna si nenek itu pernah bilang di forum “jkw tanpa pdip bkn siapa2”  Pdhl dpip jg kl tanpa jkw jg bkn siapa2 🤭";0;0;0;0;in;4765293038;1724732633966686240;yudanteee;https://twitter.com/yudanteee/status/1725277702758826295
Thu Nov 16 22:20:31 +0000 2023;1725277695951450190;"@Wdiens @LokalPendaki @Prihati_utami @gibran_tweet Gila beneran 🤣🤣🤣😜";0;0;0;0;in;1338908391423414274;1725010094541410545;Dadang_sutysna;https://twitter.com/Dadang_sutysna/status/1725277695951450190
Thu Nov 16 22:20:29 +0000 2023;1725277685956391370;"@AlvaFila @UmarSyadatHsb__ @gibran_tweet Gerombolan manusia ndableg yo ga bakal mikir";0;0;0;1;in;1109140633157959680;1725101358007873714;Justkodok1;https://twitter.com/Justkodok1/status/1725277685956391370
Thu Nov 16 22:20:27 +0000 2023;1725277677731353031;"@Raffi17221748 @KRMTRoySuryo1 @DokterTifa @gibran_tweet Gk bahaya ta?'.'";0;0;0;0;in;3105175958;1724974374544154697;i_krnwn22;https://twitter.com/i_krnwn22/status/1725277677731353031
Thu Nov 16 22:20:26 +0000 2023;1725277676137566243;"@BosPurwa @gibran_tweet Kalau kualitasnya spt ini Indonesia emas akan terwujud 2024.";0;0;0;0;in;234262231;1724212798715052441;paradox_2020;https://twitter.com/paradox_2020/status/1725277676137566243
Thu Nov 16 22:20:13 +0000 2023;1725277621775171868;"@SeputarAHY @oketon @prabowo @gibran_tweet @aniesbaswedan Penghianat ada di hati mu , karena yang terjadi tak sesuai dengan kemauan mu , tapi kemauan mu blm bisa di capai oleh kebisaan mu , kini tak saja kau pergi meninggalkan rakyat yg tadi nya bangga , demi ambisi mu  kau merendahkan diri pada penguasa.";0;1;0;2;in;987590093346091008;1725037752084033757;RafliPadang;https://twitter.com/RafliPadang/status/1725277621775171868
Thu Nov 16 22:20:12 +0000 2023;1725277618432327957;"@Prihati_utami @gibran_tweet hanya demi kekuasaan nabrak sgla aturan yg ada miris bgt loh";0;0;0;0;in;1477559761717456896;1725010094541410545;babehjulid;https://twitter.com/babehjulid/status/1725277618432327957
Thu Nov 16 22:20:00 +0000 2023;1725277565038805503;"@gibran_tweet Efek bekonang";0;0;0;0;in;1359209876;1725039901224391025;mas_bud12;https://twitter.com/mas_bud12/status/1725277565038805503
Thu Nov 16 22:19:57 +0000 2023;1725277554322403417;"@gibran_tweet Ini anak presiden lho...pamannya MK...ga takut lo???";0;0;0;0;in;1698316916459520000;1725039901224391025;radiantara1810;https://twitter.com/radiantara1810/status/1725277554322403417
Thu Nov 16 22:19:50 +0000 2023;1725277522567311416;"@Prihati_utami @gibran_tweet lololo kn niat nyaa mau berkuasa jd ya begitu deh , gak mikir melanggar atau engga";0;0;0;0;in;1682221986301476864;1725010094541410545;reyhanndii;https://twitter.com/reyhanndii/status/1725277522567311416
Thu Nov 16 22:19:31 +0000 2023;1725277444012118065;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Bagaimanapun pendidikan berpengaruh kepada kecerdasan dan kredibilitas";0;0;0;0;in;354645457;1725234587352383528;meditegal;https://twitter.com/meditegal/status/1725277444012118065
Thu Nov 16 22:19:13 +0000 2023;1725277369236087139;"@boboiboys6969 @hsetiyawan1979 @armansa74 @Denny_baru @gibran_tweet Mood banget jawaban masnya😭";0;0;0;0;in;1684520255996203009;1723565892246860035;pelihat_;https://twitter.com/pelihat_/status/1725277369236087139
Thu Nov 16 22:19:12 +0000 2023;1725277364488380434;"@Prihati_utami @gibran_tweet Patokannya ini mas, kebanyakan peraturan 😁😁😁 https://t.co/XJ5z7cexvp";0;0;0;0;in;1011617641910304768;1725010094541410545;FikriAkbar02;https://twitter.com/FikriAkbar02/status/1725277364488380434
Thu Nov 16 22:18:43 +0000 2023;1725277244296216858;"@Prihati_utami @gibran_tweet menurut saya mah percuma sih ditanya , karena sidah gelap mata ingin berkuasa hehe";0;0;0;0;in;1682034488065548289;1725010094541410545;Ekoii377428;https://twitter.com/Ekoii377428/status/1725277244296216858
Thu Nov 16 22:18:31 +0000 2023;1725277191095669195;"@Prihati_utami @gibran_tweet saya jg berfkir sprti itu mbk...ada yg aneh sma klkuan gibran..kok ya smpe sgtunya";0;0;0;0;in;1701435365486440448;1725010094541410545;Jinkimseok67804;https://twitter.com/Jinkimseok67804/status/1725277191095669195
Thu Nov 16 22:18:14 +0000 2023;1725277120182493556;"@DokterTifa @gibran_tweet https://t.co/aWqFKGayJk";0;0;0;0;qme;1686073490250792960;1724974374544154697;karana0132275;https://twitter.com/karana0132275/status/1725277120182493556
Thu Nov 16 22:18:13 +0000 2023;1725277115912802356;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Suneo keleeez";0;0;0;0;eu;1480433000328220673;1725234587352383528;AjarDedik;https://twitter.com/AjarDedik/status/1725277115912802356
Thu Nov 16 22:18:03 +0000 2023;1725277074896617831;"@Paltiwest Mas Gibran walaupun keliatan tegang tapi tetap keliatan berwibawa ya..cocok jadi cawapres";0;0;0;0;in;1600783060785856513;1724715944025772484;sukasimba3;https://twitter.com/sukasimba3/status/1725277074896617831
Thu Nov 16 22:17:54 +0000 2023;1725277039324709121;"@gibran_tweet Mangga....";0;0;0;1;in;63450338;1725024318739120371;Igo_winata;https://twitter.com/Igo_winata/status/1725277039324709121
Thu Nov 16 22:17:47 +0000 2023;1725277008098119720;"@G0mb4k @BANGSAygSUJUD @Dulure_Gibran @bengkeldodo @KhoirilAnwar_ @Lembayung071 @OppungTp @Alexemeru @drReUtari08 @99propaganda @MIrvanDarwin1 Iya Prabowo memang bukan petugas parte tapi ...... ?? https://t.co/RnIlsWK119";0;0;0;0;in;1556553245195370497;1725274910786715683;HarnadiHidayat;https://twitter.com/HarnadiHidayat/status/1725277008098119720
Thu Nov 16 22:17:43 +0000 2023;1725276992713445537;"@Prihati_utami @gibran_tweet terlalu terburu buru sampai gak memikirkan kedepannya akan gmn dan seperti apa mas ini tuh";0;0;0;0;in;1681528289331118080;1725010094541410545;lauraaa48819807;https://twitter.com/lauraaa48819807/status/1725276992713445537
Thu Nov 16 22:17:24 +0000 2023;1725276913541746848;"@ajengcute16__ @prabowo @gibran_tweet https://t.co/g2ywQUPAju";0;0;0;0;qme;1118940326062804992;1725049271937061082;Syahrull_021;https://twitter.com/Syahrull_021/status/1725276913541746848
Thu Nov 16 22:17:20 +0000 2023;1725276894730272819;"Muchas veces ví como le marcaban goles a la #Vinotinto en fuera de lugar, luego de falta, etc... Da gusto ver qué ahora con el #VAR se van a tener joder un poquito más... #EliminatoriasConmebol";0;0;0;0;es;1605296820309016576;1725276894730272819;EsElHijoDFlor;https://twitter.com/EsElHijoDFlor/status/1725276894730272819
Thu Nov 16 22:17:16 +0000 2023;1725276876174750153;"Asal catut video, Ponpes Banyuanyar, Pamekasan,Madura, Jawa Timur, kirim surat protes ke Tim Kampanye Nasional Prabowo - Gibran. 🙈 https://t.co/k3EBwd8Jt1";0;0;10;21;in;731376028585594880;1725276876174750153;SimanjuntakElly;https://twitter.com/SimanjuntakElly/status/1725276876174750153
Thu Nov 16 22:17:08 +0000 2023;1725276844016971787;"@Candra4smara Memangnya yg lain ga bisa nyalon? Cuma gibran yg diterima pendaftarannya?  "Klo di Negara Paman Sam, Demokrasi itu benar2 milik seluruh Rakyat"  Kalau kamu maunya gibran ga bs nyalon, berarti kamu yg tidak berdemokrasi, putusan MK memberi peluang kpd kpl daerah under 40th nyapres";0;1;0;0;in;514927695;1725197345867121121;mungatipawitane;https://twitter.com/mungatipawitane/status/1725276844016971787
Thu Nov 16 22:17:02 +0000 2023;1725276820382101660;"@lopezobrador_";0;0;0;0;qam;146162725;1725276820382101660;ggiovanini;https://twitter.com/ggiovanini/status/1725276820382101660
Thu Nov 16 22:16:56 +0000 2023;1725276795514020325;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ https://t.co/IRNmK4RefP";0;0;1;3;qme;1660968427396399105;1725234587352383528;AnakPejabat2022;https://twitter.com/AnakPejabat2022/status/1725276795514020325
Thu Nov 16 22:16:39 +0000 2023;1725276721337733257;"@gibran_tweet Victory mas @gibran_tweet https://t.co/HemVJp90yG";0;0;0;0;et;2948247816;1725126339077034321;CahRagil1708;https://twitter.com/CahRagil1708/status/1725276721337733257
Thu Nov 16 22:16:35 +0000 2023;1725276705516913036;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Pakai jubir sebab ora iso ngomong dewe. Pantas diperjuangkankah? Ora. Tapi ada sloganku sih untuk capres yg ini. Siapapun wakilnya aku gak akan memilihnya. Dua kali terjebak di jalan yang sama. Dan aku ingin berlalu pergi.";0;4;0;5;in;843962410419412992;1725234587352383528;Anggitahusain2;https://twitter.com/Anggitahusain2/status/1725276705516913036
Thu Nov 16 22:16:25 +0000 2023;1725276665712927221;"@Prihati_utami @gibran_tweet Mungkin mas e ngebet banget karena mumpung sang bapak masih jadi presiden jadi bisa gunain kuasa yang masih di pegangnya";0;0;0;0;in;1656559983453143042;1725010094541410545;3_yukita;https://twitter.com/3_yukita/status/1725276665712927221
Thu Nov 16 22:16:16 +0000 2023;1725276627364462839;"@dedykris26 @Omnya_Gibran Btw...tau iuran ini bro?😄 Yg lagi viral... https://t.co/uj9Ek5v8pq";0;1;0;0;in;1562213625502150657;1724276127156592763;anton_istianto;https://twitter.com/anton_istianto/status/1725276627364462839
Thu Nov 16 22:16:03 +0000 2023;1725276571760472348;"@riyannurhudaa @DokterTifa @gibran_tweet Nek panas kalungan kulkas mas";0;0;0;0;in;1118046736654553088;1724974374544154697;Afifnurohman_;https://twitter.com/Afifnurohman_/status/1725276571760472348
Thu Nov 16 22:16:00 +0000 2023;1725276560431739197;"@HBCUfessions https://t.co/EROgZOHW5f";0;1;0;3;qme;816512742;1725265055317422384;cgcarroll25;https://twitter.com/cgcarroll25/status/1725276560431739197
Thu Nov 16 22:15:51 +0000 2023;1725276520560968025;"@Soegiarto9 @tvOneNews Maslahanya yg menuduh kan @DokterTifa berarti beban pembuktian ditunjukkan kepada beliau. Menurutku ini ada unsur Pidana jika yg dituduhkan tidak terbukti dan ponakan sang paman @gibran_tweet mengambil langkah hukum.";0;2;0;2;in;1603585438207414273;1725212298569290233;BangsaAbah;https://twitter.com/BangsaAbah/status/1725276520560968025
Thu Nov 16 22:15:41 +0000 2023;1725276480395944160;"@HmfaqihA @SalimCipok @gibran_tweet Tetap pilih Prabowo Gibran penerus program pembangunan pak jokowi";0;0;0;0;in;1597942908887658496;1722985802051842497;sukiman49;https://twitter.com/sukiman49/status/1725276480395944160
Thu Nov 16 22:15:40 +0000 2023;1725276475887059119;"@FilipoOcadiz @Geopolitic_2024 Eres tú Gibran???";0;0;0;3;es;4896398715;1725146441901826161;Ingekaz;https://twitter.com/Ingekaz/status/1725276475887059119
Thu Nov 16 22:15:29 +0000 2023;1725276430378979729;"@ajengcute16__ @prabowo @gibran_tweet Mantap sabar AHY  kayany mau nyalon ke depan suram  untuk demokrat tergerus partai lain demokrat hanya jadi penggembira soalnya.";0;0;0;0;in;1676521787038011392;1725049271937061082;kotaciwili31244;https://twitter.com/kotaciwili31244/status/1725276430378979729
Thu Nov 16 22:15:21 +0000 2023;1725276397541658719;"@DokterTifa @gibran_tweet Konsep nya ntar tiba tiba ada gelar  ..... Kayak bapaknya,  dari Drs jadi Ir.";0;1;0;0;in;982500000063143936;1724974374544154697;biyan_subiyanto;https://twitter.com/biyan_subiyanto/status/1725276397541658719
Thu Nov 16 22:15:21 +0000 2023;1725276395423555677;"@Bambangmulyonoo @gibran_tweet Kalau anak Pak Jokowi kenapa harus dikawal Paspampres ? Kan Paspampres Jabatan ?";0;0;0;1;in;889723575728340992;1724987170082132345;EffendiMohamad1;https://twitter.com/EffendiMohamad1/status/1725276395423555677
Thu Nov 16 22:15:16 +0000 2023;1725276375949414880;"@DokterTifa @gibran_tweet Buah jatuh tidak jauh dari Pohonnya....mirip-mirip sedaaap🤣😂";0;0;0;0;in;1247761520420745216;1724974374544154697;urjang1;https://twitter.com/urjang1/status/1725276375949414880
Thu Nov 16 22:15:06 +0000 2023;1725276331808624802;"@Prihati_utami @gibran_tweet Ga tau apa yang ada dihati anak presiden ini ngotot banget ingin nyawapres";0;0;0;0;in;1711308352381497344;1725010094541410545;sanuktri18465;https://twitter.com/sanuktri18465/status/1725276331808624802
Thu Nov 16 22:14:51 +0000 2023;1725276270039020026;"@lopezobrador_";0;0;0;0;qam;146162725;1725276270039020026;ggiovanini;https://twitter.com/ggiovanini/status/1725276270039020026
Thu Nov 16 22:14:51 +0000 2023;1725276270034878930;"@Prihati_utami @gibran_tweet Yah gimana lagi yang punya orang dalam.dia tidak tau seberapa besar noda yang di buat dia demi sebuah ambisi untuk berkuasa .parahhhjj";0;0;0;0;in;1712274836326936576;1725010094541410545;Mataharibe68241;https://twitter.com/Mataharibe68241/status/1725276270034878930
Thu Nov 16 22:14:34 +0000 2023;1725276199700582684;"@gibran_tweet ✊🏽✊🏽✊🏽";0;0;0;0;qme;1341975787264622594;1725024318739120371;_bagussekaliii;https://twitter.com/_bagussekaliii/status/1725276199700582684
Thu Nov 16 22:14:29 +0000 2023;1725276179190440170;"@Prihati_utami @gibran_tweet Mungkin ada deal-dealan atau rencana tersembunyi apa dibalik ngotot harus ikutan kontestasi";0;2;0;0;in;1669524995511586818;1725010094541410545;sarangkalian;https://twitter.com/sarangkalian/status/1725276179190440170
Thu Nov 16 22:14:24 +0000 2023;1725276154716643471;"@blantik_pedhet1 @gibran_tweet @ganjarpranowo Ganjar disalip amin bentar lg. Udah ga level ama Prabowo Gibran";0;0;0;0;in;1630718521104822272;1725209137129406807;AubreyA09848898;https://twitter.com/AubreyA09848898/status/1725276154716643471
Thu Nov 16 22:14:23 +0000 2023;1725276154263662674;"@TeddGus @prabowo @gibran_tweet Mas Mentri Nadiel Makarim. visi dia di Mendikbud / kemenristek luar biasa.";0;0;0;0;in;1299690826449125379;1724993777696444604;Gurindam131;https://twitter.com/Gurindam131/status/1725276154263662674
Thu Nov 16 22:14:21 +0000 2023;1725276144885235872;"@Prihati_utami @gibran_tweet Alasan dibalik itu semua masih jadi misteri tapi yg pasti nihh cawapres cacat hukum";0;0;0;0;in;1711307796392890368;1725010094541410545;Panj1516053;https://twitter.com/Panj1516053/status/1725276144885235872
Thu Nov 16 22:14:11 +0000 2023;1725276101037994054;"@ItuKamuh @tijabar @Prihati_utami @gibran_tweet Krna antara thn 2012 - 2013 an sepertinya tdk ada tokoh yg menonjol/populer stlh pak SBY. Dan tim di belakang jkw memanfaatkan momen tsb utk memblowup blio. Makanya ada Jasmev dst. Dan di kubu Prabowo spertinya blm aware atau masih lemah sama hal smacam itu. 2014 asal bkn jkw aja";0;3;0;0;in;2599370358;1725010094541410545;hi__maasss;https://twitter.com/hi__maasss/status/1725276101037994054
Thu Nov 16 22:14:10 +0000 2023;1725276098152251789;"@lopezobrador_";0;0;0;0;qam;146162725;1725276098152251789;ggiovanini;https://twitter.com/ggiovanini/status/1725276098152251789
Thu Nov 16 22:13:45 +0000 2023;1725275993877737613;"Kalau tuduhan dari @DokterTifa kepada mas @gibran_tweet maka harus di usut, tpi jika tuduhan ini hanya fitnah belaka saya dukung @gibran_tweet mengambil langkah hukum terhadap @DokterTifa";0;0;0;0;in;1603585438207414273;1725275993877737613;BangsaAbah;https://twitter.com/BangsaAbah/status/1725275993877737613
Thu Nov 16 22:13:37 +0000 2023;1725275959899635995;"@Prihati_utami @gibran_tweet Mungkin dia juga paham kalau dia itu cawapres ilegal, tapi dia tidak memusingkan itu karena kuasa lebih penting.";0;0;0;0;in;1711306869338451968;1725010094541410545;mintal31285;https://twitter.com/mintal31285/status/1725275959899635995
Thu Nov 16 22:13:27 +0000 2023;1725275919630147853;"this Wigwe University is raising red flags. like things are not adding up for me.";0;0;0;0;en;851794152539000832;1725275919630147853;walrusofdeath;https://twitter.com/walrusofdeath/status/1725275919630147853
Thu Nov 16 22:13:24 +0000 2023;1725275903888965861;"@gibran_tweet Nah yang begini ni kualitas cawapres mahkamah keluarga";0;0;0;0;in;1654394968780460032;1725164989449654297;Tembikir44092;https://twitter.com/Tembikir44092/status/1725275903888965861
Thu Nov 16 22:13:15 +0000 2023;1725275867113206138;"@HmfaqihA @SalimCipok @gibran_tweet Lawong gibran yo cacat mentale brt yo pas";0;0;0;0;ht;1456587155187240971;1722985802051842497;AkbarHore1;https://twitter.com/AkbarHore1/status/1725275867113206138
Thu Nov 16 22:13:13 +0000 2023;1725275857961316587;"@RealSergioIsma1 Tendría que serlo jajajaja pero ya ves la raza, romantiza ser perrito de la calle, nomas les dan poquita atención y se aferran";0;1;0;0;es;932652664680337408;1725274114837942772;GibranHddz;https://twitter.com/GibranHddz/status/1725275857961316587
Thu Nov 16 22:12:42 +0000 2023;1725275728495665467;"@irfan_nuruddin @gibran_tweet Gus @irfan_nuruddin kok tahu lo ada orang yg lewat jalan lancar.";0;2;0;0;in;1145580706640224258;1725146590426673242;AmruddinTatok;https://twitter.com/AmruddinTatok/status/1725275728495665467
Thu Nov 16 22:12:34 +0000 2023;1725275696363188637;"@gibran_tweet Masih ada spin offnya masgib. April tahun depan";0;0;0;0;in;1558393337216122880;1725164989449654297;Yuuuiiiikkaaaa;https://twitter.com/Yuuuiiiikkaaaa/status/1725275696363188637
Thu Nov 16 22:12:34 +0000 2023;1725275693682983199;"@gibran_tweet GA MALU TA?";0;0;0;0;in;1603545273522798592;1725024318739120371;khossaghi_robi;https://twitter.com/khossaghi_robi/status/1725275693682983199
Thu Nov 16 22:12:26 +0000 2023;1725275661244174783;"Narasi tempo benar adanya.. Pasangan prabowo dan gibran  Ibarat ... produk gagal reformasi Di kawinkan dgn anak haram  Konstitusi... dan ini semua  Hasil dari cawe cawe jokowi Dlm pilpres... https://t.co/ooQbLNrxLm";0;3;4;13;in;722413726230384640;1725275661244174783;Gunawan75_;https://twitter.com/Gunawan75_/status/1725275661244174783
Thu Nov 16 22:12:25 +0000 2023;1725275659017081017;"@Prihati_utami @gibran_tweet Iya sih,, kenapa ya harus instan. Kalau mau berproses pasti akan besar kok , kan emang mas e udah berprestasi..🙄";0;0;0;0;in;1593275112606040064;1725010094541410545;nanaolelah;https://twitter.com/nanaolelah/status/1725275659017081017
Thu Nov 16 22:12:08 +0000 2023;1725275585109172504;"@Inos_Cebong @gibran_tweet Huwekss jilat terus pantat Mukidi https://t.co/ENkOJlexFZ";0;0;0;1;in;1551385955860242432;1725039901224391025;AlamTimur3;https://twitter.com/AlamTimur3/status/1725275585109172504
Thu Nov 16 22:11:56 +0000 2023;1725275535603802245;"Subscribing to marcandangel is one of the best things I ever did.  They've contributed invaluably to my growth as an individual. https://t.co/oR5BX8RptW";0;0;0;0;en;851794152539000832;1725275535603802245;walrusofdeath;https://twitter.com/walrusofdeath/status/1725275535603802245
Thu Nov 16 22:11:50 +0000 2023;1725275512002556137;"@are_inismyname Yo gak mungkin SP milih Gibran.Sebab masih waras. Tidak memilih  AHY itu pasti sudah melalui proses yg pjg. Gebrakannya juga pasti tak sefantantis cak Imin.  Akupun msh kecewa. Tp di bandingkan Gibran, cak imin masih lbh bagus untuk di perjuangkan. Cerdas lan ora ngisin ngisini";0;0;0;0;in;843962410419412992;1725084585581822227;Anggitahusain2;https://twitter.com/Anggitahusain2/status/1725275512002556137
Thu Nov 16 22:11:49 +0000 2023;1725275508357922912;"@gibran_tweet Bgmn kabar paman Usman???";0;0;0;0;in;945480523354222592;1725024318739120371;RoRimy_Setiawan;https://twitter.com/RoRimy_Setiawan/status/1725275508357922912
Thu Nov 16 22:11:38 +0000 2023;1725275459653394696;"@lopezobrador_";0;0;0;0;qam;146162725;1725275459653394696;ggiovanini;https://twitter.com/ggiovanini/status/1725275459653394696
Thu Nov 16 22:11:37 +0000 2023;1725275458206355504;"@Prihati_utami @gibran_tweet Memang aneh sih. Bisa-bisanya peraturan yang cacat hukum kok diterapkan";0;0;0;0;in;1717241361924263938;1725010094541410545;jayasaputraaaaa;https://twitter.com/jayasaputraaaaa/status/1725275458206355504
